0.027925734073992237,0.027925734073992237,0.027925734073992237,0.027925734073992237,0
0.9888215772867085,0.9888215772867085,0.9888215772867085,0.9888215772867085,1
0.11094787561132913,0.11094787561132913,0.11094787561132913,0.11094787561132913,0
0.15920046206406713,0.15920046206406713,0.15920046206406713,0.15920046206406713,0
0.8128416632271775,0.8128416632271775,0.8128416632271775,0.8128416632271775,1
0.4346543827446385,0.4346543827446385,0.4346543827446385,0.4346543827446385,0
0.9881566584749286,0.9881566584749286,0.9881566584749286,0.9881566584749286,1
0.6551787405061266,0.6551787405061266,0.6551787405061266,0.6551787405061266,1
0.5704781056671459,0.5704781056671459,0.5704781056671459,0.5704781056671459,0
0.3167242665355505,0.3167242665355505,0.3167242665355505,0.3167242665355505,0
0.7753898144358157,0.7753898144358157,0.7753898144358157,0.7753898144358157,1
0.29264403472451295,0.29264403472451295,0.29264403472451295,0.29264403472451295,0
0.1475100004460128,0.1475100004460128,0.1475100004460128,0.1475100004460128,0
0.1451491349531291,0.1451491349531291,0.1451491349531291,0.1451491349531291,0
0.8029434864662921,0.8029434864662921,0.8029434864662921,0.8029434864662921,1
0.2529102521428489,0.2529102521428489,0.2529102521428489,0.2529102521428489,0
0.437513180227469,0.437513180227469,0.437513180227469,0.437513180227469,0
0.03486866726109661,0.03486866726109661,0.03486866726109661,0.03486866726109661,0
0.4310345109784627,0.4310345109784627,0.4310345109784627,0.4310345109784627,0
0.4649066802687146,0.4649066802687146,0.4649066802687146,0.4649066802687146,0
0.5123215837857038,0.5123215837857038,0.5123215837857038,0.5123215837857038,0
0.739251649558779,0.739251649558779,0.739251649558779,0.739251649558779,1
0.5125732114726994,0.5125732114726994,0.5125732114726994,0.5125732114726994,0
0.4144426892427181,0.4144426892427181,0.4144426892427181,0.4144426892427181,0
0.6811837505365375,0.6811837505365375,0.6811837505365375,0.6811837505365375,1
0.17427229627725582,0.17427229627725582,0.17427229627725582,0.17427229627725582,0
0.8035715493865664,0.8035715493865664,0.8035715493865664,0.8035715493865664,1
0.5307168547964727,0.5307168547964727,0.5307168547964727,0.5307168547964727,0
0.7444126008346456,0.7444126008346456,0.7444126008346456,0.7444126008346456,1
0.12065014903303606,0.12065014903303606,0.12065014903303606,0.12065014903303606,0
0.03365563113348935,0.03365563113348935,0.03365563113348935,0.03365563113348935,0
0.22871607354982504,0.22871607354982504,0.22871607354982504,0.22871607354982504,0
0.8454143862194823,0.8454143862194823,0.8454143862194823,0.8454143862194823,1
0.5658469873451606,0.5658469873451606,0.5658469873451606,0.5658469873451606,0
0.02738755549821592,0.02738755549821592,0.02738755549821592,0.02738755549821592,0
0.2479029493231738,0.2479029493231738,0.2479029493231738,0.2479029493231738,0
0.666658404755965,0.666658404755965,0.666658404755965,0.666658404755965,1
0.19216852644982985,0.19216852644982985,0.19216852644982985,0.19216852644982985,0
0.7938381744496219,0.7938381744496219,0.7938381744496219,0.7938381744496219,1
0.33946354363072984,0.33946354363072984,0.33946354363072984,0.33946354363072984,0
0.6029906767016435,0.6029906767016435,0.6029906767016435,0.6029906767016435,1
0.814868103884636,0.814868103884636,0.814868103884636,0.814868103884636,1
0.9073627051341656,0.9073627051341656,0.9073627051341656,0.9073627051341656,1
0.09590734424886649,0.09590734424886649,0.09590734424886649,0.09590734424886649,0
0.3127430259907349,0.3127430259907349,0.3127430259907349,0.3127430259907349,0
0.6703624026364692,0.6703624026364692,0.6703624026364692,0.6703624026364692,1
0.903009527867366,0.903009527867366,0.903009527867366,0.903009527867366,1
0.46979005703374466,0.46979005703374466,0.46979005703374466,0.46979005703374466,0
0.11409302203890026,0.11409302203890026,0.11409302203890026,0.11409302203890026,0
0.5100101526660644,0.5100101526660644,0.5100101526660644,0.5100101526660644,0
0.21165812323007893,0.21165812323007893,0.21165812323007893,0.21165812323007893,0
0.8053996630776358,0.8053996630776358,0.8053996630776358,0.8053996630776358,1
0.07533621562279247,0.07533621562279247,0.07533621562279247,0.07533621562279247,0
0.35694392969480293,0.35694392969480293,0.35694392969480293,0.35694392969480293,0
0.6316532343415259,0.6316532343415259,0.6316532343415259,0.6316532343415259,1
0.7221279568095688,0.7221279568095688,0.7221279568095688,0.7221279568095688,1
0.741918915785882,0.741918915785882,0.741918915785882,0.741918915785882,1
0.6624317697704232,0.6624317697704232,0.6624317697704232,0.6624317697704232,1
0.5862943852399636,0.5862943852399636,0.5862943852399636,0.5862943852399636,0
0.7976734252373764,0.7976734252373764,0.7976734252373764,0.7976734252373764,1
0.8307104060305371,0.8307104060305371,0.8307104060305371,0.8307104060305371,1
0.44112399697307236,0.44112399697307236,0.44112399697307236,0.44112399697307236,0
0.6067116520409853,0.6067116520409853,0.6067116520409853,0.6067116520409853,1
0.16590524056317602,0.16590524056317602,0.16590524056317602,0.16590524056317602,0
0.2671570186845714,0.2671570186845714,0.2671570186845714,0.2671570186845714,0
0.048530387691947174,0.048530387691947174,0.048530387691947174,0.048530387691947174,0
0.8308686887198088,0.8308686887198088,0.8308686887198088,0.8308686887198088,1
0.8033641523946824,0.8033641523946824,0.8033641523946824,0.8033641523946824,1
0.17697645855199584,0.17697645855199584,0.17697645855199584,0.17697645855199584,0
0.5919679954711482,0.5919679954711482,0.5919679954711482,0.5919679954711482,0
0.6751847219328964,0.6751847219328964,0.6751847219328964,0.6751847219328964,1
0.7916512914948722,0.7916512914948722,0.7916512914948722,0.7916512914948722,1
0.9289235162192855,0.9289235162192855,0.9289235162192855,0.9289235162192855,1
0.7976988754530159,0.7976988754530159,0.7976988754530159,0.7976988754530159,1
0.39223309588090804,0.39223309588090804,0.39223309588090804,0.39223309588090804,0
0.6522015076766268,0.6522015076766268,0.6522015076766268,0.6522015076766268,1
0.7478066139623295,0.7478066139623295,0.7478066139623295,0.7478066139623295,1
0.7981761112396426,0.7981761112396426,0.7981761112396426,0.7981761112396426,1
0.4286548932078639,0.4286548932078639,0.4286548932078639,0.4286548932078639,0
0.8250767591320529,0.8250767591320529,0.8250767591320529,0.8250767591320529,1
0.9737554353978548,0.9737554353978548,0.9737554353978548,0.9737554353978548,1
0.7181000374172491,0.7181000374172491,0.7181000374172491,0.7181000374172491,1
0.4349502743590066,0.4349502743590066,0.4349502743590066,0.4349502743590066,0
0.7568427962311733,0.7568427962311733,0.7568427962311733,0.7568427962311733,1
0.9348640602633025,0.9348640602633025,0.9348640602633025,0.9348640602633025,1
0.04024184470488734,0.04024184470488734,0.04024184470488734,0.04024184470488734,0
0.358833129368615,0.358833129368615,0.358833129368615,0.358833129368615,0
0.5573240727638287,0.5573240727638287,0.5573240727638287,0.5573240727638287,0
0.08341844496730966,0.08341844496730966,0.08341844496730966,0.08341844496730966,0
0.34540375329247275,0.34540375329247275,0.34540375329247275,0.34540375329247275,0
0.3648736729075377,0.3648736729075377,0.3648736729075377,0.3648736729075377,0
